oare_id,parent_oare_id,fold,top1_score,g35_enabled,g50_enabled,g65_enabled
5fafe1e4-e887-4311-b1f6-6f711318a4c3__c1of2,5fafe1e4-e887-4311-b1f6-6f711318a4c3,1,0.3482,False,False,False
5fafe1e4-e887-4311-b1f6-6f711318a4c3__c2of2,5fafe1e4-e887-4311-b1f6-6f711318a4c3,1,1.0,True,True,True
5fb739e9-c080-4568-bece-30fa704af395__c1of3,5fb739e9-c080-4568-bece-30fa704af395,4,0.4933,True,False,False
5fb739e9-c080-4568-bece-30fa704af395__c2of3,5fb739e9-c080-4568-bece-30fa704af395,4,0.4933,True,False,False
5fb739e9-c080-4568-bece-30fa704af395__c3of3,5fb739e9-c080-4568-bece-30fa704af395,4,1.0,True,True,True
607533f6-9ad2-4fd8-a18d-124fe2098dd4,607533f6-9ad2-4fd8-a18d-124fe2098dd4,2,0.2492,False,False,False
6097bb85-b3ab-424d-9e8a-7f3cb8c4d85b__c1of5,6097bb85-b3ab-424d-9e8a-7f3cb8c4d85b,1,1.0,True,True,True
6097bb85-b3ab-424d-9e8a-7f3cb8c4d85b__c2of5,6097bb85-b3ab-424d-9e8a-7f3cb8c4d85b,1,1.0,True,True,True
6097bb85-b3ab-424d-9e8a-7f3cb8c4d85b__c3of5,6097bb85-b3ab-424d-9e8a-7f3cb8c4d85b,1,1.0,True,True,True
6097bb85-b3ab-424d-9e8a-7f3cb8c4d85b__c4of5,6097bb85-b3ab-424d-9e8a-7f3cb8c4d85b,1,1.0,True,True,True
6097bb85-b3ab-424d-9e8a-7f3cb8c4d85b__c5of5,6097bb85-b3ab-424d-9e8a-7f3cb8c4d85b,1,1.0,True,True,True
60b64ff8-dced-486b-aa67-fa10378450ed,60b64ff8-dced-486b-aa67-fa10378450ed,3,0.4834,True,False,False
60df6072-d6c2-4c92-8644-7d9938aeb3d6,60df6072-d6c2-4c92-8644-7d9938aeb3d6,0,0.3687,True,False,False
60ef4f11-37a2-418e-83d2-94b993c03f71__c1of6,60ef4f11-37a2-418e-83d2-94b993c03f71,0,0.4933,True,False,False
60ef4f11-37a2-418e-83d2-94b993c03f71__c2of6,60ef4f11-37a2-418e-83d2-94b993c03f71,0,0.3298,False,False,False
60ef4f11-37a2-418e-83d2-94b993c03f71__c3of6,60ef4f11-37a2-418e-83d2-94b993c03f71,0,0.3683,True,False,False
60ef4f11-37a2-418e-83d2-94b993c03f71__c4of6,60ef4f11-37a2-418e-83d2-94b993c03f71,0,0.3264,False,False,False
60ef4f11-37a2-418e-83d2-94b993c03f71__c5of6,60ef4f11-37a2-418e-83d2-94b993c03f71,0,0.2956,False,False,False
60ef4f11-37a2-418e-83d2-94b993c03f71__c6of6,60ef4f11-37a2-418e-83d2-94b993c03f71,0,0.4465,True,False,False
60faf99e-6880-4ade-b74d-6e6844d053da__c1of2,60faf99e-6880-4ade-b74d-6e6844d053da,2,0.4194,True,False,False
60faf99e-6880-4ade-b74d-6e6844d053da__c2of2,60faf99e-6880-4ade-b74d-6e6844d053da,2,0.3037,False,False,False
6131d12a-0906-4306-95a3-e0ea57efaac4,6131d12a-0906-4306-95a3-e0ea57efaac4,2,1.0,True,True,True
621572b5-1cec-4c0b-a49e-7015a0c78139,621572b5-1cec-4c0b-a49e-7015a0c78139,1,1.0,True,True,True
623e667d-86a6-41d1-82ce-e8312d80a92a,623e667d-86a6-41d1-82ce-e8312d80a92a,4,0.2833,False,False,False
624ec652-d489-482b-a557-27a3fa01273e__c1of3,624ec652-d489-482b-a557-27a3fa01273e,4,0.4379,True,False,False
624ec652-d489-482b-a557-27a3fa01273e__c2of3,624ec652-d489-482b-a557-27a3fa01273e,4,0.3085,False,False,False
624ec652-d489-482b-a557-27a3fa01273e__c3of3,624ec652-d489-482b-a557-27a3fa01273e,4,1.0,True,True,True
626d1346-530c-4fc8-9961-83fe40f20258,626d1346-530c-4fc8-9961-83fe40f20258,3,1.0,True,True,True
629af763-bae3-40e9-915b-a95e6bf4d158,629af763-bae3-40e9-915b-a95e6bf4d158,0,0.3171,False,False,False
629bb65f-336e-4ef2-b045-062f7a99dccb,629bb65f-336e-4ef2-b045-062f7a99dccb,4,0.4048,True,False,False
629f1e04-a93d-429b-bdb1-aa6e02278659,629f1e04-a93d-429b-bdb1-aa6e02278659,2,0.2676,False,False,False
62a80e95-c58f-4687-ba47-1bb448a21698__c1of2,62a80e95-c58f-4687-ba47-1bb448a21698,0,0.5715,True,True,False
62a80e95-c58f-4687-ba47-1bb448a21698__c2of2,62a80e95-c58f-4687-ba47-1bb448a21698,0,0.3091,False,False,False
62c6516a-63f9-40d3-bf01-b45128b32333__c1of2,62c6516a-63f9-40d3-bf01-b45128b32333,0,0.5655,True,True,False
62c6516a-63f9-40d3-bf01-b45128b32333__c2of2,62c6516a-63f9-40d3-bf01-b45128b32333,0,0.5163,True,True,False
630b0dbe-3124-44ba-bd08-5b03c38ad771__c1of9,630b0dbe-3124-44ba-bd08-5b03c38ad771,2,0.5048,True,True,False
630b0dbe-3124-44ba-bd08-5b03c38ad771__c2of9,630b0dbe-3124-44ba-bd08-5b03c38ad771,2,0.6654,True,True,True
630b0dbe-3124-44ba-bd08-5b03c38ad771__c3of9,630b0dbe-3124-44ba-bd08-5b03c38ad771,2,0.9311,True,True,True
630b0dbe-3124-44ba-bd08-5b03c38ad771__c4of9,630b0dbe-3124-44ba-bd08-5b03c38ad771,2,0.6269,True,True,False
630b0dbe-3124-44ba-bd08-5b03c38ad771__c5of9,630b0dbe-3124-44ba-bd08-5b03c38ad771,2,0.4327,True,False,False
630b0dbe-3124-44ba-bd08-5b03c38ad771__c6of9,630b0dbe-3124-44ba-bd08-5b03c38ad771,2,0.5048,True,True,False
630b0dbe-3124-44ba-bd08-5b03c38ad771__c7of9,630b0dbe-3124-44ba-bd08-5b03c38ad771,2,0.6654,True,True,True
630b0dbe-3124-44ba-bd08-5b03c38ad771__c8of9,630b0dbe-3124-44ba-bd08-5b03c38ad771,2,0.9311,True,True,True
630b0dbe-3124-44ba-bd08-5b03c38ad771__c9of9,630b0dbe-3124-44ba-bd08-5b03c38ad771,2,0.6269,True,True,False
631ea682-7cf6-4c62-b2f8-5dd1d197458c,631ea682-7cf6-4c62-b2f8-5dd1d197458c,1,0.7163,True,True,True
633d5be9-f5ab-4c2e-bbf8-7c17cb3c692c,633d5be9-f5ab-4c2e-bbf8-7c17cb3c692c,3,1.0,True,True,True
6378ae62-bf08-4b93-9d90-370b0fff6e38,6378ae62-bf08-4b93-9d90-370b0fff6e38,3,1.0,True,True,True
6402149e-0401-48db-a382-bf56fbfe47ba,6402149e-0401-48db-a382-bf56fbfe47ba,1,1.0,True,True,True
6404d683-e875-48cf-9acf-b1d93b4dbf5b,6404d683-e875-48cf-9acf-b1d93b4dbf5b,2,1.0,True,True,True
6443bc8f-a0c8-4626-af75-b83c65364f05__c1of2,6443bc8f-a0c8-4626-af75-b83c65364f05,3,0.3484,False,False,False
6443bc8f-a0c8-4626-af75-b83c65364f05__c2of2,6443bc8f-a0c8-4626-af75-b83c65364f05,3,0.3102,False,False,False
646b896b-a1b1-4f53-ba5a-918da8fd5b1c,646b896b-a1b1-4f53-ba5a-918da8fd5b1c,4,0.4405,True,False,False
6497e9ac-4eef-4980-b792-c6ca185cf144,6497e9ac-4eef-4980-b792-c6ca185cf144,1,0.2828,False,False,False
64d4ae91-42f3-4244-a38e-8700d2bb9af5,64d4ae91-42f3-4244-a38e-8700d2bb9af5,0,0.433,True,False,False
64f3382c-cb81-41af-99c9-36854585b747__c1of16,64f3382c-cb81-41af-99c9-36854585b747,1,0.5238,True,True,False
64f3382c-cb81-41af-99c9-36854585b747__c2of16,64f3382c-cb81-41af-99c9-36854585b747,1,1.0,True,True,True
64f3382c-cb81-41af-99c9-36854585b747__c3of16,64f3382c-cb81-41af-99c9-36854585b747,1,0.3203,False,False,False
64f3382c-cb81-41af-99c9-36854585b747__c4of16,64f3382c-cb81-41af-99c9-36854585b747,1,0.3683,True,False,False
64f3382c-cb81-41af-99c9-36854585b747__c5of16,64f3382c-cb81-41af-99c9-36854585b747,1,0.3624,True,False,False
64f3382c-cb81-41af-99c9-36854585b747__c6of16,64f3382c-cb81-41af-99c9-36854585b747,1,0.2991,False,False,False
64f3382c-cb81-41af-99c9-36854585b747__c7of16,64f3382c-cb81-41af-99c9-36854585b747,1,0.3005,False,False,False
64f3382c-cb81-41af-99c9-36854585b747__c8of16,64f3382c-cb81-41af-99c9-36854585b747,1,0.6987,True,True,True
64f3382c-cb81-41af-99c9-36854585b747__c9of16,64f3382c-cb81-41af-99c9-36854585b747,1,0.3063,False,False,False
64f3382c-cb81-41af-99c9-36854585b747__c10of16,64f3382c-cb81-41af-99c9-36854585b747,1,0.4844,True,False,False
64f3382c-cb81-41af-99c9-36854585b747__c11of16,64f3382c-cb81-41af-99c9-36854585b747,1,0.3684,True,False,False
64f3382c-cb81-41af-99c9-36854585b747__c12of16,64f3382c-cb81-41af-99c9-36854585b747,1,0.3211,False,False,False
64f3382c-cb81-41af-99c9-36854585b747__c13of16,64f3382c-cb81-41af-99c9-36854585b747,1,0.5752,True,True,False
64f3382c-cb81-41af-99c9-36854585b747__c14of16,64f3382c-cb81-41af-99c9-36854585b747,1,0.2728,False,False,False
64f3382c-cb81-41af-99c9-36854585b747__c15of16,64f3382c-cb81-41af-99c9-36854585b747,1,0.2287,False,False,False
64f3382c-cb81-41af-99c9-36854585b747__c16of16,64f3382c-cb81-41af-99c9-36854585b747,1,1.0,True,True,True
65074714-0e17-470e-8918-20b9f19fc338__c1of2,65074714-0e17-470e-8918-20b9f19fc338,0,0.3812,True,False,False
65074714-0e17-470e-8918-20b9f19fc338__c2of2,65074714-0e17-470e-8918-20b9f19fc338,0,0.2664,False,False,False
6522a4a2-9ef7-4160-b84f-d19c2effb195,6522a4a2-9ef7-4160-b84f-d19c2effb195,1,0.3935,True,False,False
6525a3d8-5ca3-428a-904e-4c356db8ff47,6525a3d8-5ca3-428a-904e-4c356db8ff47,2,0.5474,True,True,False
6597fe46-bd71-48c3-b566-743512457203__c1of4,6597fe46-bd71-48c3-b566-743512457203,0,0.2906,False,False,False
6597fe46-bd71-48c3-b566-743512457203__c2of4,6597fe46-bd71-48c3-b566-743512457203,0,0.2371,False,False,False
6597fe46-bd71-48c3-b566-743512457203__c3of4,6597fe46-bd71-48c3-b566-743512457203,0,0.2453,False,False,False
6597fe46-bd71-48c3-b566-743512457203__c4of4,6597fe46-bd71-48c3-b566-743512457203,0,0.3202,False,False,False
659bb0b4-fae4-4711-9b6c-caea7549bf68__c1of4,659bb0b4-fae4-4711-9b6c-caea7549bf68,3,0.294,False,False,False
659bb0b4-fae4-4711-9b6c-caea7549bf68__c2of4,659bb0b4-fae4-4711-9b6c-caea7549bf68,3,0.5239,True,True,False
659bb0b4-fae4-4711-9b6c-caea7549bf68__c3of4,659bb0b4-fae4-4711-9b6c-caea7549bf68,3,0.3867,True,False,False
659bb0b4-fae4-4711-9b6c-caea7549bf68__c4of4,659bb0b4-fae4-4711-9b6c-caea7549bf68,3,1.0,True,True,True
659e367b-9c69-4945-90ff-c0fae71c41cc__c1of4,659e367b-9c69-4945-90ff-c0fae71c41cc,3,0.705,True,True,True
659e367b-9c69-4945-90ff-c0fae71c41cc__c2of4,659e367b-9c69-4945-90ff-c0fae71c41cc,3,1.0,True,True,True
659e367b-9c69-4945-90ff-c0fae71c41cc__c3of4,659e367b-9c69-4945-90ff-c0fae71c41cc,3,1.0,True,True,True
659e367b-9c69-4945-90ff-c0fae71c41cc__c4of4,659e367b-9c69-4945-90ff-c0fae71c41cc,3,1.0,True,True,True
65e9a0b3-6079-4e74-a539-655d09b7b241__c1of4,65e9a0b3-6079-4e74-a539-655d09b7b241,2,0.3559,True,False,False
65e9a0b3-6079-4e74-a539-655d09b7b241__c2of4,65e9a0b3-6079-4e74-a539-655d09b7b241,2,1.0,True,True,True
65e9a0b3-6079-4e74-a539-655d09b7b241__c3of4,65e9a0b3-6079-4e74-a539-655d09b7b241,2,1.0,True,True,True
65e9a0b3-6079-4e74-a539-655d09b7b241__c4of4,65e9a0b3-6079-4e74-a539-655d09b7b241,2,1.0,True,True,True
65f070ed-2141-4097-ba4b-86eb82920e71,65f070ed-2141-4097-ba4b-86eb82920e71,3,1.0,True,True,True
661cb5f8-3045-4bd4-b842-1235d9fd7824__c1of5,661cb5f8-3045-4bd4-b842-1235d9fd7824,1,0.3965,True,False,False
661cb5f8-3045-4bd4-b842-1235d9fd7824__c2of5,661cb5f8-3045-4bd4-b842-1235d9fd7824,1,1.0,True,True,True
661cb5f8-3045-4bd4-b842-1235d9fd7824__c3of5,661cb5f8-3045-4bd4-b842-1235d9fd7824,1,1.0,True,True,True
661cb5f8-3045-4bd4-b842-1235d9fd7824__c4of5,661cb5f8-3045-4bd4-b842-1235d9fd7824,1,1.0,True,True,True
661cb5f8-3045-4bd4-b842-1235d9fd7824__c5of5,661cb5f8-3045-4bd4-b842-1235d9fd7824,1,1.0,True,True,True
663320e0-aa42-4c38-a383-4b5e7b0d1c3b__c1of3,663320e0-aa42-4c38-a383-4b5e7b0d1c3b,3,0.4301,True,False,False
663320e0-aa42-4c38-a383-4b5e7b0d1c3b__c2of3,663320e0-aa42-4c38-a383-4b5e7b0d1c3b,3,0.3076,False,False,False
663320e0-aa42-4c38-a383-4b5e7b0d1c3b__c3of3,663320e0-aa42-4c38-a383-4b5e7b0d1c3b,3,1.0,True,True,True
663b7b7c-89bb-4e3e-af86-b3d172b2c146__c1of2,663b7b7c-89bb-4e3e-af86-b3d172b2c146,1,0.3909,True,False,False
663b7b7c-89bb-4e3e-af86-b3d172b2c146__c2of2,663b7b7c-89bb-4e3e-af86-b3d172b2c146,1,1.0,True,True,True
666a0c3d-fc64-493f-8a0f-d15ec45f9854,666a0c3d-fc64-493f-8a0f-d15ec45f9854,2,0.4483,True,False,False
667f1ef0-683b-4bd1-bd32-1058f52a6f83__c1of3,667f1ef0-683b-4bd1-bd32-1058f52a6f83,4,0.8097,True,True,True
667f1ef0-683b-4bd1-bd32-1058f52a6f83__c2of3,667f1ef0-683b-4bd1-bd32-1058f52a6f83,4,0.7747,True,True,True
667f1ef0-683b-4bd1-bd32-1058f52a6f83__c3of3,667f1ef0-683b-4bd1-bd32-1058f52a6f83,4,0.788,True,True,True
6690554c-96fe-40af-b8b6-743317971f8d,6690554c-96fe-40af-b8b6-743317971f8d,4,0.659,True,True,True
66bab63a-3aa4-4ea4-b947-90e1534c7421,66bab63a-3aa4-4ea4-b947-90e1534c7421,0,0.2371,False,False,False
66c7a9e4-8796-468f-ba0c-cc9115ba9933__c1of3,66c7a9e4-8796-468f-ba0c-cc9115ba9933,0,0.6482,True,True,False
66c7a9e4-8796-468f-ba0c-cc9115ba9933__c2of3,66c7a9e4-8796-468f-ba0c-cc9115ba9933,0,0.6443,True,True,False
66c7a9e4-8796-468f-ba0c-cc9115ba9933__c3of3,66c7a9e4-8796-468f-ba0c-cc9115ba9933,0,0.6063,True,True,False
66d308d7-4a5a-4e23-922c-1a642c5faac3__c1of3,66d308d7-4a5a-4e23-922c-1a642c5faac3,4,0.3275,False,False,False
66d308d7-4a5a-4e23-922c-1a642c5faac3__c2of3,66d308d7-4a5a-4e23-922c-1a642c5faac3,4,0.3191,False,False,False
66d308d7-4a5a-4e23-922c-1a642c5faac3__c3of3,66d308d7-4a5a-4e23-922c-1a642c5faac3,4,0.3275,False,False,False
66e1af46-3520-4f9c-b4ec-2aa46da969d8__c1of2,66e1af46-3520-4f9c-b4ec-2aa46da969d8,4,0.5238,True,True,False
66e1af46-3520-4f9c-b4ec-2aa46da969d8__c2of2,66e1af46-3520-4f9c-b4ec-2aa46da969d8,4,0.4738,True,False,False
66ec37c1-139b-40df-8898-117f30a715c4__c1of4,66ec37c1-139b-40df-8898-117f30a715c4,3,0.3831,True,False,False
66ec37c1-139b-40df-8898-117f30a715c4__c2of4,66ec37c1-139b-40df-8898-117f30a715c4,3,1.0,True,True,True
66ec37c1-139b-40df-8898-117f30a715c4__c3of4,66ec37c1-139b-40df-8898-117f30a715c4,3,1.0,True,True,True
66ec37c1-139b-40df-8898-117f30a715c4__c4of4,66ec37c1-139b-40df-8898-117f30a715c4,3,1.0,True,True,True
670fd68e-c736-4589-bc60-370b9150e1aa,670fd68e-c736-4589-bc60-370b9150e1aa,0,0.4947,True,False,False
67162571-3c9a-4fdd-9b85-ea36e0dc2ce2__c1of4,67162571-3c9a-4fdd-9b85-ea36e0dc2ce2,0,0.364,True,False,False
67162571-3c9a-4fdd-9b85-ea36e0dc2ce2__c2of4,67162571-3c9a-4fdd-9b85-ea36e0dc2ce2,0,0.4649,True,False,False
67162571-3c9a-4fdd-9b85-ea36e0dc2ce2__c3of4,67162571-3c9a-4fdd-9b85-ea36e0dc2ce2,0,0.2681,False,False,False
67162571-3c9a-4fdd-9b85-ea36e0dc2ce2__c4of4,67162571-3c9a-4fdd-9b85-ea36e0dc2ce2,0,0.3851,True,False,False
671e244e-b33b-4a71-89b6-e2801b671d83__c1of5,671e244e-b33b-4a71-89b6-e2801b671d83,0,0.4083,True,False,False
671e244e-b33b-4a71-89b6-e2801b671d83__c2of5,671e244e-b33b-4a71-89b6-e2801b671d83,0,0.2598,False,False,False
671e244e-b33b-4a71-89b6-e2801b671d83__c3of5,671e244e-b33b-4a71-89b6-e2801b671d83,0,0.2955,False,False,False
671e244e-b33b-4a71-89b6-e2801b671d83__c4of5,671e244e-b33b-4a71-89b6-e2801b671d83,0,0.3236,False,False,False
671e244e-b33b-4a71-89b6-e2801b671d83__c5of5,671e244e-b33b-4a71-89b6-e2801b671d83,0,0.3322,False,False,False
681d6731-e05f-41b7-be62-51398bb8e956,681d6731-e05f-41b7-be62-51398bb8e956,2,1.0,True,True,True
6866aa1e-6750-45b7-9100-8b5413832f53__c1of2,6866aa1e-6750-45b7-9100-8b5413832f53,0,0.3032,False,False,False
6866aa1e-6750-45b7-9100-8b5413832f53__c2of2,6866aa1e-6750-45b7-9100-8b5413832f53,0,0.2739,False,False,False
697fdae3-abd6-4de6-89ac-03796381be51,697fdae3-abd6-4de6-89ac-03796381be51,4,1.0,True,True,True
698520dd-be53-4aaf-b4b3-b1d474e68071,698520dd-be53-4aaf-b4b3-b1d474e68071,1,1.0,True,True,True
69cd4122-a076-473b-822e-3abdc246618a,69cd4122-a076-473b-822e-3abdc246618a,2,0.6636,True,True,True
6a122c85-1220-40a7-95cf-39dae64dfa8d__c1of2,6a122c85-1220-40a7-95cf-39dae64dfa8d,4,0.48,True,False,False
6a122c85-1220-40a7-95cf-39dae64dfa8d__c2of2,6a122c85-1220-40a7-95cf-39dae64dfa8d,4,1.0,True,True,True
6a250d5d-4b02-4eda-be98-269e432060b2__c1of7,6a250d5d-4b02-4eda-be98-269e432060b2,2,0.42,True,False,False
6a250d5d-4b02-4eda-be98-269e432060b2__c2of7,6a250d5d-4b02-4eda-be98-269e432060b2,2,1.0,True,True,True
6a250d5d-4b02-4eda-be98-269e432060b2__c3of7,6a250d5d-4b02-4eda-be98-269e432060b2,2,0.2296,False,False,False
6a250d5d-4b02-4eda-be98-269e432060b2__c4of7,6a250d5d-4b02-4eda-be98-269e432060b2,2,1.0,True,True,True
6a250d5d-4b02-4eda-be98-269e432060b2__c5of7,6a250d5d-4b02-4eda-be98-269e432060b2,2,1.0,True,True,True
6a250d5d-4b02-4eda-be98-269e432060b2__c6of7,6a250d5d-4b02-4eda-be98-269e432060b2,2,0.47,True,False,False
6a250d5d-4b02-4eda-be98-269e432060b2__c7of7,6a250d5d-4b02-4eda-be98-269e432060b2,2,1.0,True,True,True
6a588bd5-9208-4807-9dc7-520aa975cfd1__c1of9,6a588bd5-9208-4807-9dc7-520aa975cfd1,1,0.3921,True,False,False
6a588bd5-9208-4807-9dc7-520aa975cfd1__c2of9,6a588bd5-9208-4807-9dc7-520aa975cfd1,1,0.3887,True,False,False
6a588bd5-9208-4807-9dc7-520aa975cfd1__c3of9,6a588bd5-9208-4807-9dc7-520aa975cfd1,1,0.3743,True,False,False
6a588bd5-9208-4807-9dc7-520aa975cfd1__c4of9,6a588bd5-9208-4807-9dc7-520aa975cfd1,1,0.2812,False,False,False
6a588bd5-9208-4807-9dc7-520aa975cfd1__c5of9,6a588bd5-9208-4807-9dc7-520aa975cfd1,1,0.4368,True,False,False
6a588bd5-9208-4807-9dc7-520aa975cfd1__c6of9,6a588bd5-9208-4807-9dc7-520aa975cfd1,1,1.0,True,True,True
6a588bd5-9208-4807-9dc7-520aa975cfd1__c7of9,6a588bd5-9208-4807-9dc7-520aa975cfd1,1,0.377,True,False,False
6a588bd5-9208-4807-9dc7-520aa975cfd1__c8of9,6a588bd5-9208-4807-9dc7-520aa975cfd1,1,0.4368,True,False,False
6a588bd5-9208-4807-9dc7-520aa975cfd1__c9of9,6a588bd5-9208-4807-9dc7-520aa975cfd1,1,0.2778,False,False,False
6a59e69a-8549-4f8b-a59f-7cab74f7fac5__c1of5,6a59e69a-8549-4f8b-a59f-7cab74f7fac5,2,1.0,True,True,True
6a59e69a-8549-4f8b-a59f-7cab74f7fac5__c2of5,6a59e69a-8549-4f8b-a59f-7cab74f7fac5,2,1.0,True,True,True
6a59e69a-8549-4f8b-a59f-7cab74f7fac5__c3of5,6a59e69a-8549-4f8b-a59f-7cab74f7fac5,2,0.4508,True,False,False
6a59e69a-8549-4f8b-a59f-7cab74f7fac5__c4of5,6a59e69a-8549-4f8b-a59f-7cab74f7fac5,2,0.5087,True,True,False
6a59e69a-8549-4f8b-a59f-7cab74f7fac5__c5of5,6a59e69a-8549-4f8b-a59f-7cab74f7fac5,2,1.0,True,True,True
6a5b23bd-a4ea-4427-9f25-fb535acdd3ce,6a5b23bd-a4ea-4427-9f25-fb535acdd3ce,3,0.2199,False,False,False
6aa5cbb2-63d9-4727-b549-22eab38ecfb5__c1of3,6aa5cbb2-63d9-4727-b549-22eab38ecfb5,0,0.3355,False,False,False
6aa5cbb2-63d9-4727-b549-22eab38ecfb5__c2of3,6aa5cbb2-63d9-4727-b549-22eab38ecfb5,0,0.4042,True,False,False
6aa5cbb2-63d9-4727-b549-22eab38ecfb5__c3of3,6aa5cbb2-63d9-4727-b549-22eab38ecfb5,0,0.2897,False,False,False
6b00f8c2-a745-48d2-ad50-3888f34ae4ef,6b00f8c2-a745-48d2-ad50-3888f34ae4ef,0,0.4071,True,False,False
6b3d989a-03a0-4e3f-9d67-4c1a63623a9a__c1of2,6b3d989a-03a0-4e3f-9d67-4c1a63623a9a,1,1.0,True,True,True
6b3d989a-03a0-4e3f-9d67-4c1a63623a9a__c2of2,6b3d989a-03a0-4e3f-9d67-4c1a63623a9a,1,1.0,True,True,True
6bba0a9c-51fc-4fc0-87d3-c65def1790ad__c1of3,6bba0a9c-51fc-4fc0-87d3-c65def1790ad,3,0.4942,True,False,False
6bba0a9c-51fc-4fc0-87d3-c65def1790ad__c2of3,6bba0a9c-51fc-4fc0-87d3-c65def1790ad,3,0.3428,False,False,False
6bba0a9c-51fc-4fc0-87d3-c65def1790ad__c3of3,6bba0a9c-51fc-4fc0-87d3-c65def1790ad,3,0.3345,False,False,False
6bc22c03-eaae-49d5-9b7e-9713c1e24195__c1of3,6bc22c03-eaae-49d5-9b7e-9713c1e24195,3,1.0,True,True,True
6bc22c03-eaae-49d5-9b7e-9713c1e24195__c2of3,6bc22c03-eaae-49d5-9b7e-9713c1e24195,3,1.0,True,True,True
6bc22c03-eaae-49d5-9b7e-9713c1e24195__c3of3,6bc22c03-eaae-49d5-9b7e-9713c1e24195,3,1.0,True,True,True
6be0e46d-083d-40d1-bd37-64b2ee02b47b__c1of2,6be0e46d-083d-40d1-bd37-64b2ee02b47b,0,0.3111,False,False,False
6be0e46d-083d-40d1-bd37-64b2ee02b47b__c2of2,6be0e46d-083d-40d1-bd37-64b2ee02b47b,0,0.3021,False,False,False
6c9819a9-d45a-410f-827b-d91e9dff268e,6c9819a9-d45a-410f-827b-d91e9dff268e,3,0.3223,False,False,False
6cc9086f-59c5-4b5a-aedc-ba77e60aed57,6cc9086f-59c5-4b5a-aedc-ba77e60aed57,3,1.0,True,True,True
6ccea958-5d34-4b99-aa7b-0549e27e68a5__c1of2,6ccea958-5d34-4b99-aa7b-0549e27e68a5,0,0.3373,False,False,False
6ccea958-5d34-4b99-aa7b-0549e27e68a5__c2of2,6ccea958-5d34-4b99-aa7b-0549e27e68a5,0,0.2772,False,False,False
6cf98953-b456-4f30-a334-4f355646deae,6cf98953-b456-4f30-a334-4f355646deae,4,0.4081,True,False,False
6d6519ac-25a4-4043-a389-616fba75e1d3,6d6519ac-25a4-4043-a389-616fba75e1d3,2,0.4484,True,False,False
6d67df07-9d01-427d-b07b-53604f756f34__c1of3,6d67df07-9d01-427d-b07b-53604f756f34,2,1.0,True,True,True
6d67df07-9d01-427d-b07b-53604f756f34__c2of3,6d67df07-9d01-427d-b07b-53604f756f34,2,1.0,True,True,True
6d67df07-9d01-427d-b07b-53604f756f34__c3of3,6d67df07-9d01-427d-b07b-53604f756f34,2,0.2852,False,False,False
6d6c3ebc-e476-4fab-9b53-2e657d9f8a10__c1of2,6d6c3ebc-e476-4fab-9b53-2e657d9f8a10,3,0.547,True,True,False
6d6c3ebc-e476-4fab-9b53-2e657d9f8a10__c2of2,6d6c3ebc-e476-4fab-9b53-2e657d9f8a10,3,0.2831,False,False,False
6d9f154e-4b9e-4951-bb03-4b223bfd1f55,6d9f154e-4b9e-4951-bb03-4b223bfd1f55,1,0.3598,True,False,False
6dd5d5df-6110-44a2-93b8-1969fd236025__c1of5,6dd5d5df-6110-44a2-93b8-1969fd236025,1,0.5589,True,True,False
6dd5d5df-6110-44a2-93b8-1969fd236025__c2of5,6dd5d5df-6110-44a2-93b8-1969fd236025,1,0.2769,False,False,False
6dd5d5df-6110-44a2-93b8-1969fd236025__c3of5,6dd5d5df-6110-44a2-93b8-1969fd236025,1,0.292,False,False,False
6dd5d5df-6110-44a2-93b8-1969fd236025__c4of5,6dd5d5df-6110-44a2-93b8-1969fd236025,1,0.3534,True,False,False
6dd5d5df-6110-44a2-93b8-1969fd236025__c5of5,6dd5d5df-6110-44a2-93b8-1969fd236025,1,0.2132,False,False,False
6e1b5cd9-63e6-46f6-814d-d025fdce4dc8__c1of2,6e1b5cd9-63e6-46f6-814d-d025fdce4dc8,1,0.8471,True,True,True
6e1b5cd9-63e6-46f6-814d-d025fdce4dc8__c2of2,6e1b5cd9-63e6-46f6-814d-d025fdce4dc8,1,0.8049,True,True,True
6e1f457c-74c0-4e35-8d9b-64dcde103453,6e1f457c-74c0-4e35-8d9b-64dcde103453,3,1.0,True,True,True
6e40f3f8-80c4-481a-b44a-ea8d4cb45611__c1of5,6e40f3f8-80c4-481a-b44a-ea8d4cb45611,0,0.3432,False,False,False
6e40f3f8-80c4-481a-b44a-ea8d4cb45611__c2of5,6e40f3f8-80c4-481a-b44a-ea8d4cb45611,0,0.2962,False,False,False
6e40f3f8-80c4-481a-b44a-ea8d4cb45611__c3of5,6e40f3f8-80c4-481a-b44a-ea8d4cb45611,0,0.3886,True,False,False
6e40f3f8-80c4-481a-b44a-ea8d4cb45611__c4of5,6e40f3f8-80c4-481a-b44a-ea8d4cb45611,0,0.346,False,False,False
6e40f3f8-80c4-481a-b44a-ea8d4cb45611__c5of5,6e40f3f8-80c4-481a-b44a-ea8d4cb45611,0,0.3605,True,False,False
6e47ef61-8f1b-4a48-b4a6-a759d5be37b8,6e47ef61-8f1b-4a48-b4a6-a759d5be37b8,3,0.2959,False,False,False
6e48d9bc-0fd2-4499-9586-2ab402003260,6e48d9bc-0fd2-4499-9586-2ab402003260,3,0.612,True,True,False
